"id","age","female","educ","educ3","marital","union","ses","income","relig","bornswe","foreignpar","urban","county","land","polint","inteff","dem_pref","dem_courts","dem_strong","dem_women","run_business","run_experts","run_referenda","demlevel","tr_parl","tr_govt","tr_court","tr_sci","tr_party","tr_media","tr_socmed","govperf","govcovid","econ","satvote","satchoice","satdem","fair","exteff","fairgroups","health","pand_unity","pand_dem","pand_fin","covid","news_tv","news_web","news_soc","like_s","like_sd","like_m","like_v","like_c","like_kd","like_mp","like_l","lead_andersson","lead_akesson","lead_kristersson","lead_dadgostar","lead_loof","lead_busch","lead_stenevi","lead_pehrson","lr_s","lr_sd","lr_m","lr_v","lr_c","lr_kd","lr_mp","lr_l","lr_self","turnout","vote","prevvote","switched","bloc","vote_sd","vote_right","vote_inc","pid","pid_close","wt"
"0000002597",84,0,2,"No degree","Married",1,"Worker",1,1,1,0,2,"Skåne","Götaland",2,,5,4,5,5,,3,4,10,3,4,3,4,3,4,3,4,4,2,4,2,3,5,5,3,3,4,,3,0,7,0,0,0,,1,9,1,,,,10,,9,1,9,,,,1,10,10,0,5,9,2,5,2,1,"S","S",0,"Left",0,0,1,1,2,1.1092
"0000001708",28,0,6,"No degree","Single",1,"Worker",2,2,1,1,3,"Stockholm","Svealand",2,4,5,3,4,4,1,1,1,9,2,2,2,3,2,2,3,3,3,4,,3,3,4,4,1,3,4,4,3,1,4,0,0,9,1,3,8,7,5,7,7,9,1,3,8,7,5,7,5,1,10,10,0,7,7,2,7,1,1,,,,,,,,0,,1.275
"0000001619",56,0,3,"No degree","Divorced",1,,4,1,1,0,4,"Södermanland","Svealand",3,4,4,2,2,4,2,4,4,8,3,2,2,3,2,2,1,2,1,1,3,3,3,4,4,4,2,4,3,4,1,5,7,5,8,9,6,1,2,8,0,7,8,9,6,5,0,8,0,5,6,6,9,1,5,8,1,6,6,1,"SD","SD",0,"Right",1,1,0,0,1,1.1984
"0000001998",80,1,7,"Bachelor","Married",0,"White collar",3,2,1,,1,"Västra Götaland","Götaland",3,5,5,4,2,1,1,1,3,10,4,3,3,4,2,3,1,2,3,1,,1,4,5,4,1,4,3,5,4,0,7,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,10,9,1,3,8,4,6,5,1,,"KD",,,,,,0,,0.6191
"0000001449",49,1,3,"No degree","Married",1,"Worker",5,1,1,0,3,"Skåne","Götaland",2,3,5,5,5,5,2,2,2,7,2,2,2,2,2,2,2,2,3,3,4,3,,,5,3,3,,,,,6,6,6,0,10,10,0,0,8,0,0,0,10,10,0,0,7,0,0,,,,,,,,,,1,"M","M",0,"Right",0,1,0,,,1.0931
"0000000697",68,1,8,"Postgraduate","Married",1,"Self-employed",2,1,1,0,3,"Stockholm","Svealand",4,4,5,5,1,1,1,1,3,10,4,4,4,4,3,4,3,3,4,2,4,3,4,5,5,2,2,3,3,3,0,3,7,7,9,0,1,10,6,1,9,,9,0,1,9,7,1,8,1,3,9,10,0,7,10,2,7,0,1,"V","V",0,"Left",0,0,0,1,2,0.5247
"0000000567",48,1,7,"Bachelor","Married",1,"White collar",5,1,1,0,1,"Västernorrland","Norrland",3,4,5,4,2,1,2,2,4,,3,3,3,4,3,3,2,3,3,3,4,2,3,4,5,1,2,4,4,3,1,3,1,5,10,0,1,10,8,1,9,7,10,0,1,9,9,2,9,7,0,10,10,0,3,8,5,6,0,1,"S","S",0,"Left",0,0,1,1,2,0.7658
"0000002082",73,1,3,"No degree","Married",0,"White collar",1,1,1,0,1,"Skåne","Götaland",2,4,5,1,3,1,1,1,1,10,4,4,3,,3,3,1,3,3,3,,3,3,5,5,3,2,3,3,3,1,7,7,0,9,0,0,5,6,0,8,7,10,0,2,5,7,0,7,6,2,10,10,0,8,10,6,8,5,1,,,,,,,,,2,0.7489
"0000002652",18,0,4,"No degree","Single",0,,1,1,1,1,4,"Skåne","Götaland",3,5,5,5,2,4,1,1,1,8,3,3,3,4,3,2,2,2,3,1,4,4,3,4,5,3,2,3,3,2,1,5,5,7,5,8,10,0,0,8,0,5,4,10,10,0,0,10,0,5,3,8,10,0,5,8,2,6,8,1,"M",,,"Right",0,1,0,0,3,2.2763
"0000001502",51,0,3,"No degree","Married",1,"Worker",4,2,1,0,2,"Skåne","Götaland",3,5,4,1,4,4,4,1,1,1,1,1,1,1,,1,3,1,2,1,3,3,2,3,5,3,2,2,2,4,0,7,7,7,0,9,9,2,0,8,0,7,0,10,10,2,0,9,0,8,0,10,10,0,0,10,0,8,10,1,"SD","C",1,"Right",1,1,0,0,2,1.1008
"0000002522",85,1,2,"No degree","Single",0,"Worker",1,1,1,,1,"Kalmar","Götaland",4,4,5,5,3,5,,,1,10,4,,,,,,,4,3,3,4,3,4,5,5,3,2,4,5,4,0,5,0,0,10,0,0,3,2,0,8,3,10,0,0,3,6,0,8,5,0,10,10,2,7,10,2,6,0,1,"S","S",0,"Left",0,0,1,1,3,1.1014
"0000002411",82,1,2,"No degree","Divorced",0,"White collar",,1,1,0,2,"Västernorrland","Norrland",3,4,5,3,4,3,3,3,3,9,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,4,4,4,1,7,7,5,9,0,3,3,5,3,5,5,9,0,3,3,5,3,5,5,3,6,9,1,5,8,5,8,,1,"S","S",0,"Left",0,0,1,1,2,1.1014
"0000001052",43,1,5,"No degree","Married",0,,5,1,1,0,3,"Stockholm","Svealand",3,5,5,4,1,3,2,3,4,8,3,3,3,4,2,2,1,3,3,1,4,3,3,5,5,2,3,2,3,2,1,0,7,7,6,6,10,0,5,9,0,9,8,1,9,5,1,8,1,5,2,8,10,0,5,8,1,8,8,1,"M","M",0,"Right",0,1,0,1,2,1.1901
"0000002244",84,1,3,"No degree","Married",0,,2,1,1,0,2,"Kalmar","Götaland",3,4,5,4,4,3,,,,5,3,3,,,2,,,3,3,1,2,,3,5,5,2,3,4,4,3,,2,,,,,,,,,,,10,0,0,10,10,0,10,0,0,,,0,0,,0,,0,1,"S","S",0,"Left",0,0,1,1,,1.1014
"0000000368",57,1,8,"Postgraduate","Married",0,"White collar",2,3,1,0,1,"Västra Götaland","Götaland",3,5,5,3,3,1,1,1,3,8,4,4,4,4,3,4,2,3,3,2,,3,4,5,4,3,3,2,4,3,0,1,2,,9,0,5,5,7,5,7,6,9,1,6,6,9,5,6,7,2,10,8,1,4,9,3,6,3,1,,"S",,,,,,1,2,0.7658
"0000001269",61,1,4,"No degree","Single",,"Worker",2,2,1,0,1,"Västernorrland","Norrland",3,4,5,1,1,1,3,3,4,5,3,3,3,3,2,,,3,3,2,3,3,3,4,4,2,3,4,4,4,1,4,4,0,9,3,4,6,7,6,7,6,9,6,3,1,8,,7,2,0,10,9,1,3,6,2,6,0,1,"S","S",0,"Left",0,0,1,1,2,1.0931
"0000001887",84,0,8,"Postgraduate","Married",1,"White collar",4,1,1,0,2,"Kalmar","Götaland",4,5,5,5,4,4,3,3,4,9,3,3,4,3,2,3,1,2,1,2,4,4,3,5,4,3,3,2,3,3,0,7,7,0,4,0,10,0,2,8,0,7,2,4,8,1,1,8,0,8,0,4,10,0,2,9,0,6,9,1,"M","M",0,"Right",0,1,0,1,3,0.5283
"0000000749",24,0,6,"No degree","Single",0,"Worker",2,2,1,0,2,"Västra Götaland","Götaland",2,4,4,4,5,3,2,4,3,9,4,4,3,4,3,3,2,,3,2,4,4,4,5,5,3,3,3,3,4,1,2,2,7,7,7,9,1,6,7,1,8,7,8,9,1,8,8,1,9,3,9,8,2,5,8,3,7,8,1,"M","M",0,"Right",0,1,0,1,2,1.3555
"0000001851",91,1,,,"Married",1,"Worker",1,,1,,2,"Östergötland","Götaland",3,3,5,3,5,4,3,3,4,8,3,3,4,3,3,3,4,3,3,4,,,3,4,3,,3,4,4,4,0,5,,0,7,4,4,6,7,4,7,5,9,5,5,6,7,5,7,5,,5,7,3,6,7,4,6,5,1,,,,,,,,0,2,0.7489
"0000000784",50,0,4,"No degree","Married",1,"White collar",4,2,1,0,1,"Uppsala","Svealand",3,4,4,4,5,4,5,5,4,8,2,1,3,3,3,1,,1,2,1,4,4,2,4,5,2,2,3,4,2,1,5,6,1,3,8,9,0,0,9,0,3,5,9,8,2,0,10,0,2,3,10,8,0,0,10,0,3,8,1,"KD","C",1,"Right",0,1,0,1,2,1.1008
"0000001179",60,0,8,"Postgraduate","Single",1,"White collar",4,1,1,0,4,"Stockholm","Svealand",2,4,5,4,1,3,3,4,2,10,4,3,4,4,2,3,2,3,3,2,3,3,4,5,5,3,4,3,5,3,1,1,1,1,7,0,5,5,8,3,6,7,10,3,2,7,8,0,5,5,3,10,6,0,5,7,2,5,5,1,"C","C",0,"Left",0,0,0,0,1,0.7712
"0000002156",70,0,6,"No degree","Married",0,"Worker",3,1,1,0,3,"Stockholm","Svealand",3,4,5,5,1,2,1,5,5,6,4,4,2,4,2,2,2,3,3,2,4,3,3,5,4,2,3,5,5,4,1,7,0,4,,,,,,,,,10,0,10,2,10,4,3,7,4,10,8,2,6,6,5,5,4,1,"S","C",1,"Left",0,0,1,1,2,1.0469
"0000001105",64,0,3,"No degree","Divorced",0,"Worker",2,1,1,0,2,"Jämtland","Norrland",2,4,5,4,4,3,4,4,4,8,2,3,2,4,2,,,3,3,3,3,4,3,4,3,3,3,3,3,3,1,4,7,0,8,9,9,7,5,7,0,6,8,9,9,7,5,7,0,6,0,10,10,0,5,8,5,10,8,1,"M","M",0,"Right",0,1,0,0,,1.1008
"0000000125",43,0,6,"No degree","Married",1,"White collar",5,1,1,0,3,"Skåne","Götaland",3,4,5,,1,2,1,4,1,8,3,3,3,3,3,3,2,3,3,1,3,3,3,4,4,3,3,3,4,4,1,0,7,7,9,5,8,0,4,6,3,6,9,6,7,6,7,7,6,7,4,6,7,1,6,8,4,6,,1,"S","M",1,"Left",0,0,1,0,1,0.91
"0000001928",90,1,2,"No degree","Widowed",0,"Worker",1,2,0,,2,"Västmanland","Svealand",3,4,5,,,,,,1,8,3,3,3,4,3,3,,3,3,2,4,3,3,5,5,2,3,4,4,4,0,6,,,10,,,,,,,,10,,,,,,,,5,,,,,,,,5,1,"S","S",0,"Left",0,0,1,1,,1.1014
"0000001095",56,1,4,"No degree","Married",1,"White collar",4,1,1,0,1,"Gävleborg","Norrland",3,3,5,5,1,3,1,1,5,7,3,2,1,1,1,2,1,1,4,1,4,3,3,5,5,2,2,3,3,2,0,1,0,1,5,1,4,0,1,0,0,8,9,0,0,0,0,0,0,10,6,10,10,0,6,10,3,7,7,1,"L","C",1,"Right",0,1,0,0,2,1.1901
"0000001281",25,1,4,"No degree","Single",1,"Worker",1,1,1,0,2,"Skåne","Götaland",2,3,4,3,3,3,2,2,5,1,1,1,1,2,1,2,1,1,2,1,,1,1,2,1,2,2,3,2,2,1,0,0,4,2,5,2,0,0,1,0,0,1,2,1,0,0,1,0,0,0,6,8,0,5,8,5,10,5,1,,"SD",,,,,,0,,1.7726
"0000001302",51,1,,,"Married",,,,,1,0,,"Blekinge","Götaland",2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0931
"0000001183",58,0,8,"Postgraduate","Married",1,"Self-employed",2,6,0,,2,"Dalarna","Svealand",3,2,4,3,4,2,4,2,4,6,3,3,,,,,,3,3,3,3,3,3,3,5,3,2,3,3,3,1,3,,,10,0,4,7,9,5,8,,10,,,7,,,8,,1,10,8,2,2,5,4,5,0,1,"C","C",0,"Left",0,0,0,0,,0.7712
"0000002692",76,1,3,"No degree","Widowed",0,"White collar",1,1,1,0,1,"Västra Götaland","Götaland",4,4,5,3,4,2,1,1,1,10,3,3,3,2,2,2,1,2,2,4,3,2,4,5,4,1,1,1,3,3,1,7,7,0,9,5,6,2,0,2,0,0,7,3,5,2,0,5,0,2,2,8,9,0,7,7,5,8,3,1,"M","S",1,"Right",0,1,0,0,1,0.7489
"0000002298",80,1,2,"No degree","Divorced",0,"Worker",1,1,1,0,2,"Södermanland","Svealand",3,4,5,,,,1,1,1,9,4,4,4,3,2,4,2,2,3,2,4,4,3,5,2,2,2,3,3,3,1,7,0,0,5,8,7,5,5,5,5,5,5,9,7,5,5,6,1,4,3,9,8,0,5,5,0,5,7,1,"SD","SD",0,"Right",1,1,0,0,1,1.1014
"0000002393",65,0,9,"Postgraduate","Single",0,"White collar",1,2,1,0,4,"Uppsala","Svealand",4,5,5,2,1,1,1,1,2,7,3,2,4,4,2,3,2,3,3,2,1,1,2,5,4,1,3,3,3,3,,0,6,1,2,0,0,2,0,0,3,0,1,0,0,1,0,0,1,0,8,10,10,7,10,10,7,9,0,1,"MP","V",1,"Left",0,0,0,0,1,0.5409
"0000000190",61,0,4,"No degree","Divorced",1,"White collar",3,1,1,0,2,"Östergötland","Götaland",3,4,5,5,1,2,1,2,2,8,3,3,4,4,3,3,2,3,3,2,3,2,3,5,4,3,3,3,3,3,0,6,7,3,5,8,8,1,6,4,0,8,7,5,8,1,4,4,0,7,7,8,8,2,4,8,0,6,8,1,"SD","SD",0,"Right",1,1,0,0,2,0.91
"0000001960",87,1,6,"No degree","Widowed",0,"White collar",1,2,0,,3,"Skåne","Götaland",2,4,5,3,4,3,1,1,1,9,3,3,2,3,3,3,1,3,2,2,3,3,3,4,3,2,4,4,4,3,1,7,0,0,8,5,8,5,,7,7,8,10,5,8,,7,8,4,7,4,10,10,0,5,8,5,5,8,1,"M","M",0,"Right",0,1,0,0,2,0.8153
"0000002720",64,1,8,"Postgraduate","Married",0,"Self-employed",1,1,0,,3,"Stockholm","Svealand",4,4,5,5,2,4,1,2,4,10,4,4,4,3,3,3,2,3,3,2,4,4,3,5,4,3,3,4,4,3,0,6,2,2,8,0,5,5,9,1,8,5,9,0,5,6,9,1,7,5,4,10,8,1,5,9,5,6,4,1,"C","MP",1,"Left",0,0,0,1,2,0.7658
"0000000236",55,0,5,"No degree","Married",1,"Worker",2,3,0,,2,"Södermanland","Svealand",4,2,4,5,5,2,4,5,1,7,2,2,2,4,1,2,1,3,2,3,2,2,3,5,1,2,4,2,3,3,1,3,7,0,7,8,7,9,2,0,8,0,4,7,4,8,1,0,5,0,6,7,7,2,6,9,3,8,4,1,"V","V",0,"Left",0,0,0,0,,0.91
"0000001806",22,1,4,"No degree","Single",0,,1,1,1,1,4,"Västra Götaland","Götaland",2,4,4,5,4,3,1,3,2,9,3,3,3,3,2,3,2,3,2,1,3,3,3,5,3,3,2,2,2,1,1,,,7,8,1,9,5,6,3,0,5,9,0,10,8,5,4,1,2,4,9,8,2,4,7,0,6,6,1,"M",,,"Right",0,1,0,0,2,1.346
"0000001845",83,1,,,"Divorced",,,,,1,0,,"Västra Götaland","Götaland",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7489
"0000001647",56,0,4,"No degree","Married",1,"Worker",4,2,0,,4,"Skåne","Götaland",3,5,5,5,4,4,1,2,4,8,3,3,3,2,2,2,2,3,4,3,4,3,3,4,4,3,3,3,3,3,1,6,7,0,10,5,8,9,9,6,8,7,10,5,8,8,9,8,10,8,2,10,8,0,5,9,1,6,3,1,"S","S",0,"Left",0,0,1,1,2,1.1008
"0000001958",80,1,3,"No degree","Widowed",0,,1,1,1,0,3,"Västra Götaland","Götaland",3,4,2,2,2,2,1,1,1,,2,2,3,4,2,2,2,4,4,4,4,4,4,5,5,3,4,4,4,3,0,,,0,10,10,5,5,0,7,1,1,10,10,5,6,0,7,1,1,,,,,,,,,,1,"S","S",0,"Left",0,0,1,0,2,1.0396
"0000000514",50,0,,,"Single",,"White collar",,,1,1,3,"Stockholm","Svealand",3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
"0000000853",66,0,8,"Postgraduate","Married",1,"White collar",4,3,1,0,2,"Värmland","Svealand",4,5,5,5,1,1,1,3,4,10,4,3,2,4,2,3,1,2,2,2,4,3,3,5,5,3,3,4,3,3,0,3,7,0,1,5,8,0,2,10,0,8,3,5,8,0,1,10,0,8,2,5,8,0,3,8,0,6,8,1,"KD","KD",0,"Right",0,1,0,1,2,0.5283
"0000002616",76,0,3,"No degree","Married",,"Worker",1,1,1,,1,"Stockholm","Svealand",2,3,3,5,3,2,4,3,3,10,3,2,3,3,1,3,1,2,3,1,3,3,3,5,3,3,3,2,2,2,1,0,0,0,9,8,8,7,7,5,5,6,8,8,8,6,8,6,5,6,4,10,9,1,5,5,4,6,6,1,"S","S",0,"Left",0,0,1,0,,0.7541
"0000002495",65,0,8,"Postgraduate","Married",0,"White collar",2,2,1,0,2,"Örebro","Svealand",3,5,5,5,1,1,1,3,2,10,4,4,4,4,3,3,2,3,3,1,4,3,4,5,5,3,2,3,3,3,1,7,7,0,7,0,2,8,3,1,6,2,7,1,2,8,2,1,7,2,3,10,9,0,6,9,4,6,2,1,"V","V",0,"Left",0,0,0,1,2,0.5283
"0000001388",60,1,3,"No degree","Divorced",0,"Worker",2,2,1,0,2,"Skåne","Götaland",2,4,5,4,5,3,1,2,3,10,2,2,2,3,2,2,2,1,1,3,4,3,3,5,3,2,4,3,3,3,1,2,0,0,0,10,7,2,0,0,0,0,0,10,2,0,0,5,0,0,0,10,10,0,10,10,5,10,10,1,"SD","SD",0,"Right",1,1,0,0,,1.0931
"0000002627",69,1,4,"No degree","Married",,"Worker",1,1,0,,3,"Västra Götaland","Götaland",3,3,5,3,4,4,1,3,5,9,3,3,3,3,2,3,2,3,3,2,2,2,3,4,4,2,3,3,4,3,0,5,7,7,9,0,5,0,10,5,9,5,10,0,5,1,10,5,9,4,4,10,7,0,6,6,5,5,5,1,"S","S",0,"Left",0,0,1,1,2,0.7489
"0000000705",56,0,8,"Postgraduate","Married",1,"Self-employed",2,4,1,0,3,"Stockholm","Svealand",4,5,5,5,1,3,1,4,2,,4,4,4,3,3,3,2,2,3,4,4,4,4,5,5,4,4,4,3,3,1,7,0,0,3,0,8,0,8,10,1,7,8,1,8,1,8,10,3,8,2,10,9,,7,7,1,6,8,1,"KD","KD",0,"Right",0,1,0,1,3,0.7712
"0000001600",47,0,4,"No degree","Divorced",1,"Worker",3,3,0,,2,"Västra Götaland","Götaland",2,4,5,5,3,2,1,3,5,8,3,3,2,4,2,3,2,2,2,5,4,3,4,5,4,3,4,3,4,2,1,7,5,0,10,0,2,7,7,6,3,6,9,1,2,5,8,7,4,5,3,10,8,2,5,8,2,6,3,1,"S","S",0,"Left",0,0,1,1,3,1.1984
"0000000880",48,0,6,"No degree","Divorced",1,"White collar",4,1,1,0,2,"Norrbotten","Norrland",3,4,5,5,4,3,3,3,3,8,3,3,3,3,2,3,2,2,3,2,3,3,3,4,5,3,3,2,3,2,1,7,7,7,7,3,5,5,5,4,3,5,8,3,5,3,6,5,3,6,1,8,7,0,3,8,1,2,3,1,"S","S",0,"Left",0,0,1,0,2,1.1008
"0000001165",36,0,5,"No degree","Single",1,"Worker",4,1,1,0,1,"Halland","Götaland",3,3,5,5,3,4,1,5,1,6,3,3,3,4,2,4,1,2,3,2,4,4,3,4,2,2,3,2,2,3,1,2,4,0,8,9,3,3,5,5,9,3,7,8,5,5,7,5,5,5,3,7,7,1,5,6,5,5,6,1,"SD","S",1,"Right",1,1,0,0,2,1.275
"0000002039",70,0,4,"No degree","Married",1,"Worker",2,1,0,,1,"Västra Götaland","Götaland",2,,3,3,2,4,2,1,5,5,2,3,2,3,2,2,2,3,3,3,3,3,3,4,5,3,3,3,4,3,0,6,3,6,10,0,6,8,8,3,9,6,10,0,6,8,8,2,9,7,0,10,8,1,3,9,2,5,0,1,"S","S",0,"Left",0,0,1,1,2,0.7541
"0000000322",40,1,8,"Postgraduate","Married",1,"Worker",4,2,1,0,1,"Kronoberg","Götaland",3,5,5,5,1,1,1,3,3,7,3,3,2,4,3,3,2,4,4,2,4,4,3,3,5,2,2,2,3,4,1,3,0,7,9,0,0,6,9,0,6,0,10,0,3,3,10,4,4,,3,10,10,1,7,9,4,9,4,1,"S","S",0,"Left",0,0,1,1,2,1.073
"0000002310",85,1,4,"No degree","Married",0,"White collar",2,2,1,,2,"Blekinge","Götaland",3,3,5,1,5,3,,,5,10,3,3,3,3,3,3,3,3,3,2,4,4,4,5,5,4,4,3,3,3,0,7,0,0,8,10,10,0,0,9,0,8,10,10,10,2,0,10,0,10,1,10,10,0,2,8,0,7,10,1,"M","KD",1,"Right",0,1,0,1,2,1.0396
"0000000279",22,1,,,"Single",,,,,1,1,,"Skåne","Götaland",1,3,3,,,,2,3,2,8,2,3,,,,,,2,2,,3,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"M",,,"Right",0,1,0,,,1.1407
"0000001883",75,1,5,"No degree","Widowed",0,"White collar",1,1,1,,1,"Västmanland","Svealand",3,4,5,3,5,5,4,4,4,6,3,3,2,4,3,3,2,3,3,1,3,3,3,2,3,2,3,4,3,2,1,3,4,5,10,5,9,7,9,5,9,9,9,7,9,6,10,5,6,9,5,4,10,0,4,4,6,5,3,1,"S","S",0,"Left",0,0,1,0,2,0.7489
"0000002051",83,0,2,"No degree","Married",1,"Worker",2,3,1,0,2,"Gävleborg","Norrland",3,4,4,5,4,3,1,1,5,8,3,3,2,,2,3,1,2,3,2,3,3,3,5,5,3,3,2,3,4,0,7,2,0,10,8,2,7,2,5,5,5,10,9,2,7,2,5,5,5,5,9,10,3,5,7,0,8,4,1,"S","S",0,"Left",0,0,1,1,2,1.1092
"0000001508",64,0,4,"No degree","Married",0,"Self-employed",3,1,1,0,1,"Västra Götaland","Götaland",2,4,5,5,2,1,1,1,2,9,3,3,4,3,3,3,2,3,3,4,3,3,3,4,5,3,3,3,3,3,1,7,0,0,3,0,9,1,5,7,1,9,8,0,9,1,5,7,0,8,3,10,9,1,4,9,1,8,7,1,"L","L",0,"Right",0,1,0,0,2,1.1008
"0000002686",70,0,9,"Postgraduate","Single",0,"White collar",1,3,1,0,3,"Västra Götaland","Götaland",2,1,4,3,2,3,1,1,4,4,3,2,3,2,2,2,1,3,2,1,,3,1,4,4,2,2,3,3,3,,0,7,0,4,0,0,0,5,3,3,2,5,5,5,5,5,5,5,5,2,9,9,1,5,8,2,7,5,0,,,,,,,,0,2,0.5409
"0000000757",65,0,3,"No degree","Married",1,"Worker",2,1,1,0,1,"Södermanland","Svealand",4,5,5,5,1,1,1,1,1,8,4,4,2,3,2,3,1,3,4,2,4,4,,4,5,2,2,3,3,3,0,7,0,0,10,0,0,10,7,0,10,4,10,0,0,5,7,0,10,4,0,10,10,0,3,10,1,8,0,1,"S","S",0,"Left",0,0,1,1,3,1.0469
"0000000426",32,1,8,"Postgraduate","Single",1,"White collar",4,2,1,0,2,"Skåne","Götaland",2,2,3,4,2,5,3,3,3,5,3,2,2,3,2,3,2,2,3,1,3,4,3,4,4,2,3,2,3,1,1,2,3,7,5,8,6,1,6,5,1,10,8,9,6,1,6,8,1,10,0,10,10,0,0,10,0,10,8,1,"L","L",0,"Right",0,1,0,0,1,1.073
"0000001126",37,0,2,"No degree","Single",0,"Worker",3,1,1,0,2,"Skåne","Götaland",2,3,4,4,4,3,2,5,5,3,2,2,1,3,2,1,2,1,2,1,,3,2,3,1,3,1,3,3,5,1,0,7,7,0,9,8,0,0,9,0,5,0,9,8,5,0,10,0,0,0,10,7,0,0,8,0,3,8,0,,,,,,,,0,,2.1412
"0000001486",75,0,6,"No degree","Divorced",1,"White collar",2,1,1,0,3,"Stockholm","Svealand",2,4,5,4,2,3,2,4,3,8,2,2,3,3,2,3,2,3,3,3,2,3,3,5,3,3,4,3,4,3,0,,,,2,7,7,1,2,3,0,4,4,9,8,0,1,0,1,6,3,8,9,0,4,7,1,7,7,1,"L","M",1,"Right",0,1,0,0,,0.821
"0000000487",30,1,8,"Postgraduate","Married",1,,2,3,1,0,2,"Västra Götaland","Götaland",3,5,5,1,2,3,2,4,4,8,3,3,3,3,3,3,2,3,3,2,4,4,4,5,5,2,2,4,4,3,1,6,3,7,9,1,7,7,3,7,7,6,9,6,4,7,3,6,8,7,2,10,6,0,5,8,1,6,2,1,"S","S",0,"Left",0,0,1,0,2,1.2661
"0000002584",65,0,3,"No degree","Divorced",0,"Self-employed",2,1,1,0,1,"Västra Götaland","Götaland",2,4,5,5,4,5,5,5,5,7,2,2,2,3,2,3,2,1,3,2,3,4,3,5,3,3,3,4,4,3,,5,1,0,1,10,9,0,0,9,0,2,1,10,9,2,0,9,0,3,1,9,10,0,2,10,0,6,9,1,"SD","SD",0,"Right",1,1,0,1,2,1.0469
"0000001330",66,1,6,"No degree","Married",0,"Worker",5,1,1,0,2,"Västra Götaland","Götaland",3,4,4,,,,,,5,10,2,2,1,3,2,2,2,1,1,2,3,3,3,4,2,3,4,2,3,2,0,,,,5,10,8,7,0,7,0,0,6,9,9,3,0,8,0,1,5,8,10,0,0,8,0,5,,1,"SD","M",1,"Right",1,1,0,0,1,0.5247
"0000002216",77,0,8,"Postgraduate","Married",0,"White collar",5,1,1,0,2,"Västmanland","Svealand",3,4,5,5,4,3,4,4,1,8,2,3,4,4,3,3,,2,2,2,,3,3,5,,2,2,3,3,3,1,3,3,0,,,,,,,,,,,,,,,,,3,9,8,0,4,4,1,5,6,1,,,,,,,,0,2,0.5283
"0000001184",63,1,6,"No degree","Married",1,"Worker",4,3,1,0,1,"Västra Götaland","Götaland",3,4,5,5,5,3,2,2,2,10,3,3,3,4,3,3,3,3,3,2,4,4,,,3,2,1,,,,,7,0,3,6,7,4,3,5,8,2,4,6,8,3,2,7,8,2,4,,,,,,,,,,1,"KD","S",1,"Right",0,1,0,,,1.1901
"0000002014",89,1,3,"No degree","Married",0,"White collar",3,1,1,,2,"Västmanland","Svealand",,3,5,5,5,,,,,9,,3,3,3,2,2,2,3,3,2,3,3,3,5,5,3,2,4,3,3,0,7,5,7,9,5,10,2,8,8,6,7,9,6,10,3,7,8,5,7,9,,10,0,7,8,3,8,10,1,"M","M",0,"Right",0,1,0,0,3,1.0396
"0000001763",21,0,4,"No degree","Single",0,"Worker",1,2,0,1,2,"Västra Götaland","Götaland",3,4,2,4,2,3,1,4,4,8,3,2,2,3,2,2,2,2,3,1,2,2,3,4,4,2,3,2,3,2,0,1,2,6,8,1,7,8,8,2,5,5,7,6,8,9,9,4,5,8,4,10,7,2,5,8,3,6,7,1,"V",,,"Left",0,0,0,0,,1.3555
"0000001190",33,0,4,"No degree","Single",,"Worker",3,1,1,0,2,"Norrbotten","Norrland",2,3,5,5,1,1,2,3,1,9,3,3,3,4,2,4,2,3,3,2,3,4,3,5,3,3,3,3,3,4,1,0,4,7,9,0,7,5,5,2,6,5,9,0,5,8,7,6,5,5,1,9,9,0,5,8,2,8,2,1,"S",,,"Left",0,0,1,0,,1.6791
"0000000683",27,1,8,"Postgraduate","Single",0,"White collar",5,1,1,0,4,"Stockholm","Svealand",2,4,5,3,1,3,1,1,1,9,4,4,4,4,4,4,4,2,3,2,4,4,4,4,3,3,3,3,3,3,1,0,0,7,4,7,10,2,5,7,1,7,10,7,10,5,5,7,5,5,3,10,8,0,4,7,0,7,7,1,"M","M",0,"Right",0,1,0,1,2,1.073
"0000002540",83,1,6,"No degree","Married",0,,2,3,1,0,1,"Västerbotten","Norrland",3,4,5,5,3,3,1,1,1,8,3,2,3,3,2,3,2,2,2,2,4,4,3,5,4,3,1,4,3,3,0,7,0,7,1,5,10,1,3,8,0,6,2,6,9,3,3,8,0,7,1,10,9,0,4,8,0,6,,1,"M","M",0,"Right",0,1,0,1,2,0.5247
